id,username,created_at,lng,lat,text
1517979070549696515,fuller_edward,Sat Apr 23 21:29:47 +0000 2022,-79.42086499999999,38.003375500000004,#Peanut beysvarious callsOur beagle has heartbut no ballsWifey walks him upour hilly roadHe barks at carsan… https://t.co/AA36luEgCg
1517979082700595200,RIZZYBEE3,Sat Apr 23 21:29:50 +0000 2022,-97.079654,32.931834,@kiddwizzle @popstarbenny https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57 https://t.co/xatYEyWohk… https://t.co/kfP5DGvyhI
1517979105509224448,RIZZYBEE3,Sat Apr 23 21:29:56 +0000 2022,-97.079654,32.931834,@daxhtyy @popstarbenny https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57 https://t.co/xatYEyWohk… https://t.co/DhNridob3D
1517979112832258048,TheColinWins,Sat Apr 23 21:29:57 +0000 2022,-117.923001,33.809098,Of course the first thing I do at Disneyland is get some beer https://t.co/fQhcxNqV9d
1517979133183070208,JeramiahDickey,Sat Apr 23 21:30:02 +0000 2022,-116.203637,43.604573,East couldn’t hang with @BlueCollarClub 💙 Great catching up with @BroncoSportsMBB staff today. Enjoyed seeing… https://t.co/s0PVNfT3sP
1517979138296098816,Splitenz71,Sat Apr 23 21:30:03 +0000 2022,10.7540588,59.9176407,Drinking a Third Law by Salikatt Bryggeri @ Café Sara — https://t.co/BeeUiRujiw
1517979141672480770,ChrisLa08909667,Sat Apr 23 21:30:04 +0000 2022,0.7212505,51.5494385,@DW_Carrington I will guarantee a mediocre location with the smell of weed in the background somewhere nondescript.… https://t.co/8eGVnIX6cu
1517979151529091072,mgoblu9,Sat Apr 23 21:30:07 +0000 2022,-88.1884918,41.7764549,No Saison here... but can't pass up a beaitiful day at another brewery. . #saisonday - Drinking an Old Faithorn (20… https://t.co/EzyHpmccZW
1517979151763972097,petzilla,Sat Apr 23 21:30:07 +0000 2022,-80.7401505,35.0657578,"This is super damn delicious &amp; will have to find this again, I never thought that whiskey &amp; lemonade would work in… https://t.co/y9F8ivKIva"
1517979154578345985,ClareBeario,Sat Apr 23 21:30:07 +0000 2022,-0.9429724,53.322113,A dyslexic walks into a bra… - Drinking a Yorkshire Pride by @AcornBrewery at @beer_under  — https://t.co/LTCUR08REt
1517979157334044675,SpawnBlaze,Sat Apr 23 21:30:08 +0000 2022,-115.1447067,36.1686821,Drinking a California Honey Ale by @pizzaportbeer at @dlvec — https://t.co/wYgGHBzgmg
1517979160014110720,swf069,Sat Apr 23 21:30:09 +0000 2022,-72.8833618,41.3702202,Drinking an Ink: Tropical Trip by @ToxBrewing @ Twelve Percent Beer Project — https://t.co/csADzZCdCI
1517979162232897537,verkinski,Sat Apr 23 21:30:09 +0000 2022,-79.4786758,43.6726913,Drinking a Hearts Collide Imperial Stout W/ Cinnamon by @RainhardBrewing at @rainhardbrewing — https://t.co/c5WJmUJpd0
1517979173985259520,CarlosLopezCamp,Sat Apr 23 21:30:12 +0000 2022,-1.1177955,37.916841,La autocritica... Fundamental. Esa jugada no está preparada.
1517979186459299844,___Vay___,Sat Apr 23 21:30:15 +0000 2022,-68.661832,48.463778,J'ai mangé un club sandwich pour souper et les enfants sont à une fête d'amis jusqu'à 21h30. Je fais quoi? Sti que… https://t.co/iGDKmkQNnU
1517979188573126656,RIZZYBEE3,Sat Apr 23 21:30:15 +0000 2022,-97.079654,32.931834,@xany1x1 @24inthebeanski @fuckiayze https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57 https://t.co/xatYEyWohk… https://t.co/9ojhiqI5Eo
1517979216029143040,TravisLofley,Sat Apr 23 21:30:22 +0000 2022,-96.7617535,32.819858499999995,@AndyOdom7 By the looks of that it's not even a good beer. Literally watering his hot dog. 🤢
1517979217291583488,RIZZYBEE3,Sat Apr 23 21:30:22 +0000 2022,-97.079654,32.931834,@shortbusgee @24inthebeanski @fuckiayze https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57 https://t.co/xatYEyWohk… https://t.co/ZDMvSsEuev
1517979243098955777,abe_shae,Sat Apr 23 21:30:28 +0000 2022,101.87113550000001,5.7110915,Built our squad around Cobham. Easy.
